customer_id,customer_name,gender,age,email,phone,city,country,segment,signup_date
CUST00876,David Rojas,Female,42,jennifer76@example.net,+1-323-732-8621x24312,Bengaluru,India,Consumer,18-09-2022
CUST00770,Colleen Brennan,Other,37,ipham@example.org,765-669-7772x036,Mumbai,India,Corporate,17-09-2020
CUST00064,Valerie Phillips,Other,40,christopherromero@example.org,933-925-3659x368,Berlin,Germany,Consumer,14-01-2024
CUST00809,Arthur Johnson,Other,51,margaretwilliams@example.org,269.817.3975,Munich,Germany,Consumer,27-09-2022
CUST00815,Andrea Deleon,Male,49,victoriamullins@example.net,439.728.5681,Mumbai,India,Home Office,18-08-2020
CUST00250,David Black,Female,30,jessethompson@example.org,001-917-293-4680,London,UK,Consumer,27-08-2021
CUST00240,Robert Zimmerman,Male,43,david37@example.net,914-867-3294,Los Angeles,USA,Corporate,18-04-2023
CUST00223,William Combs,Other,37,kaitlyn93@example.org,(502)505-7317x5873,Singapore,Singapore,Consumer,02-01-2024
CUST00851,Kelly Garrett,Other,56,charlesshawn@example.org,394.647.3943x6416,Lyon,France,Consumer,13-01-2022
CUST00796,David Snyder,Female,31,jjohnson@example.net,(786)871-3846,Munich,Germany,Consumer,04-09-2021
CUST00087,Kevin Pace,Male,29,thomasgutierrez@example.org,373-520-6001,Vancouver,Canada,Corporate,20-03-2024
CUST00124,Alyssa Higgins,Male,35,lanceprice@example.org,001-323-653-1185x843,Bengaluru,India,Consumer,12-07-2019
CUST00584,Alejandra May MD,Other,65,brendajohnston@example.net,(405)651-1428,New York,USA,Home Office,05-12-2021
CUST00901,Rebecca Ramirez,Female,29,sfaulkner@example.net,(574)541-5665x492,Chicago,USA,Corporate,12-07-2020
CUST00828,Brenda Chapman,Female,45,karenmccarthy@example.org,497.574.0342,Melbourne,Australia,Consumer,19-01-2020
CUST00531,Tyler Andersen,,36,jadams@example.net,(887)724-7148x80525,Toronto,Canada,Corporate,26-12-2023
CUST00640,Teresa Webb,Female,28,robyn85@example.org,937-795-9910,Tokyo,Japan,Consumer,05-05-2022
CUST00814,William Brewer,Other,69,jbaker@example.com,(970)573-8963x42152,Los Angeles,USA,Consumer,11-06-2023
CUST00938,Raymond Garrison,Other,43,walter99@example.com,430.476.9393x1990,New York,USA,Consumer,16-03-2019
CUST00032,Diana Williams,Female,23,cynthia23@example.com,(985)435-6068x83106,Manchester,UK,Consumer,13-11-2022
CUST00271,Kim White,Male,44,vanessaescobar@example.org,231-349-8566,Bengaluru,India,Consumer,31-07-2022
CUST00918,Cindy Nichols,Other,39,grahamheather@example.net,227-664-0417,Delhi,India,Corporate,07-02-2020
CUST00176,Ronald Martinez,Male,63,wendyayers@example.net,647-650-7137,Sydney,Australia,Consumer,02-08-2022
CUST00090,Dillon Fischer,Male,53,kelly09@example.net,001-895-890-2949x636,Sydney,Australia,Corporate,11-08-2022
CUST00235,Jay Patel,Other,49,johnsonjennifer@example.org,943.779.3234x42203,Munich,Germany,Consumer,17-12-2023
CUST00706,Nicholas Richards,Female,62,alexandercarol@example.org,759-227-9830x9732,Houston,USA,Corporate,15-03-2021
CUST00880,Mallory Herring,,35,,9857848526,Toronto,Canada,Corporate,07-09-2024
CUST00585,Kristie Baird,,66,rebecca23@example.net,391.857.7458x370,Munich,Germany,Corporate,09-12-2021
CUST00719,Angela Kirby,Other,66,brittanyrose@example.com,807-250-0725x68862,Houston,USA,Consumer,15-02-2019
CUST00501,William Grant,Female,39,ariasnicholas@example.net,670-362-3161,Lyon,France,Corporate,20-11-2020
CUST00055,Katherine Young,Other,41,zcopeland@example.com,(411)325-6517x8800,Sydney,Australia,Consumer,13-07-2024
CUST00109,Donna Torres,Male,68,davidwheeler@example.net,617-698-2718x246,Sydney,Australia,Home Office,17-06-2020
CUST00016,Joseph Peters,Female,37,warebrian@example.org,501-687-8017x598,Tokyo,Japan,Home Office,18-09-2021
CUST00821,Angela Brown,Other,68,garciamatthew@example.org,(787)992-0874x66232,New York,USA,Consumer,04-07-2020
CUST00756,Alexis Carter,Male,38,jacksonsean@example.org,813-271-9826x531,Chicago,USA,Corporate,02-03-2021
CUST00514,William Hernandez,Male,20,jason47@example.com,(869)624-5783,Vancouver,Canada,Consumer,27-06-2023
CUST00963,Amanda Page,Male,32,kennedyvalerie@example.com,516-842-7145,Sydney,Australia,Consumer,29-06-2023
CUST00745,Patricia Johnson,Female,68,ibrooks@example.net,683-229-7429,Toronto,Canada,Corporate,10-04-2021
CUST00246,Kevin Calderon,Male,35,webbrobert@example.net,933.858.5190,Vancouver,Canada,Consumer,21-02-2019
CUST00131,Mr. Steven Torres,Other,64,milesshane@example.org,(357)279-5428,London,UK,Corporate,24-01-2019
CUST00995,Kerry Sanchez,Other,20,hudsonjennifer@example.com,+1-680-434-8743x46841,Bengaluru,India,Consumer,05-02-2019
CUST00569,Marissa Duarte,Female,67,wsawyer@example.com,+1-866-993-7342x431,Tokyo,Japan,Corporate,07-07-2020
CUST00414,Michael Anderson,Other,53,kelly19@example.net,001-377-726-8056x048,Chicago,USA,Consumer,13-12-2019
CUST00291,Michelle Bridges,Female,61,diana85@example.org,715-826-0536x02387,New York,USA,Corporate,20-07-2020
CUST00895,Hannah James,Other,22,lucasmelissa@example.com,(598)302-3321,Munich,Germany,Home Office,21-12-2019
CUST00376,Joshua Andrews,Male,39,laurenwilcox@example.com,,Manchester,UK,Corporate,13-07-2020
CUST00263,James Walter,Other,37,uramos@example.com,675-610-7431,Chennai,India,Consumer,10-09-2023
CUST00519,Haley Garcia,Other,21,weberjonathan@example.com,576-617-4135,Delhi,India,Corporate,09-08-2021
CUST00044,Amanda Francis,Female,21,sandra40@example.net,001-491-203-1776x46727,Houston,USA,Consumer,25-10-2023
CUST00860,Matthew Love,Other,33,zgarza@example.net,432.876.2315x5777,Singapore,Singapore,Consumer,16-04-2020
CUST00583,Marc Harvey,Male,38,ronaldvega@example.com,948.483.1944,Chennai,India,Consumer,27-11-2024
CUST00794,Roger Smith,Female,67,lisahunter@example.org,001-874-214-1517x66551,Toronto,Canada,Corporate,29-08-2022
CUST00252,Bradley Lee,Other,67,david42@example.com,479.577.4783x7982,Delhi,India,Consumer,10-06-2019
CUST00480,Roger Griffin,Male,60,xbowen@example.org,673.950.4469,Singapore,Singapore,Home Office,04-10-2020
CUST00915,John Parker,Female,34,shannonthompson@example.org,789.470.0862x6372,Chennai,India,Home Office,01-07-2022
CUST00121,Wesley Roberts,,34,danny86@example.com,(811)265-8363x7453,Manchester,UK,Home Office,03-09-2020
CUST00555,Jeffrey Frazier,Male,34,terriflores@example.org,435.308.4992,Mumbai,India,Consumer,29-06-2020
CUST00549,Joanna Roberts,Male,36,ramirezsharon@example.com,554.744.1521x43965,Vancouver,Canada,Corporate,04-04-2022
CUST00277,April Walker,Female,55,agarcia@example.org,-6227,Manchester,UK,Consumer,17-02-2023
CUST00869,Lawrence Brown,Male,69,ibradford@example.net,787-689-6602,Sydney,Australia,Consumer,29-04-2024
CUST00157,James Perry,Male,65,cmacias@example.net,830.302.8939,New York,USA,Consumer,16-05-2023
CUST00120,Carrie Smith,Male,51,mtorres@example.com,413.469.3646x7031,Berlin,Germany,Corporate,24-02-2021
CUST00245,Stephen Leach,Female,46,perezchad@example.org,603.776.4764x9755,Mumbai,India,Corporate,10-06-2022
CUST00110,Joshua Franco,Male,23,debraharris@example.net,(578)849-7740x353,Manchester,UK,Home Office,25-10-2024
CUST00097,Amy Tran,Male,44,hoodbrandon@example.net,001-370-912-5034x997,London,UK,Corporate,10-12-2020
CUST00268,Kristine Garcia,Male,45,lgill@example.com,(651)756-1279,Melbourne,Australia,Consumer,23-04-2021
CUST00893,Dawn Clark,Male,60,holmeschristopher@example.net,001-782-754-1288x735,Toronto,,Consumer,07-10-2019
CUST00864,Michael Patterson MD,Male,27,daniellebryan@example.org,3356177328,,USA,Corporate,12-10-2022
CUST00492,Eugene Cobb,Other,59,kellycoleman@example.com,001-212-305-5142x1266,Vancouver,Canada,Corporate,21-03-2024
CUST00661,Todd Larsen,Female,33,victor70@example.com,295.861.0083x2337,Delhi,India,Corporate,10-10-2022
CUST00006,Oscar Sanders,Male,58,cmiller@example.com,-5665,Tokyo,Japan,Consumer,01-07-2019
CUST00340,Leah Schwartz,Other,35,tyler68@example.net,001-537-607-3570x44279,Vancouver,Canada,Consumer,18-03-2022
CUST00093,Stacey Boyd,Other,50,mhunter@example.org,831.424.5995,Chicago,USA,Consumer,23-06-2020
CUST00679,Shelby Berry,Other,63,dwatson@example.org,303.737.3672x2494,Chennai,India,Consumer,26-10-2022
CUST00174,Matthew Scott,Other,51,jjennings@example.org,001-620-727-4395x824,Tokyo,Japan,Consumer,17-04-2022
CUST00369,Melinda Hayes,Other,59,susan07@example.net,-7766,Delhi,India,Consumer,29-06-2024
CUST00168,Alexandra Hall,Female,63,richardwilliams@example.net,385-567-1131x9017,London,UK,Corporate,21-05-2022
CUST00752,Charles Rogers,Male,61,rachel00@example.org,-6604,Sydney,Australia,Consumer,30-05-2021
CUST00680,Brian Ruiz,Male,18,dawnsimmons@example.org,829.236.0423x975,Toronto,Canada,Consumer,16-07-2022
CUST00892,Nicholas Valdez,Male,40,wayne16@example.org,(223)991-1554,Lyon,France,Home Office,27-02-2021
CUST00384,Ryan Calderon,Other,62,randywalker@example.net,490-786-9928x01233,Manchester,UK,Consumer,26-12-2024
CUST00079,Mary Cox,Male,45,melissa01@example.net,428-559-0031x44919,Houston,USA,Consumer,11-02-2020
CUST00362,Kenneth Pena,Male,59,sarah32@example.net,+1-988-442-9182x03588,Berlin,Germany,Home Office,27-04-2022
CUST00592,Jerry Mathews,Female,19,jenkinsjames@example.com,(826)290-8616x70394,Bengaluru,India,Home Office,27-03-2024
CUST00426,Joshua Hill,Female,37,campbellroy@example.net,001-549-840-1328x50127,Manchester,UK,Consumer,11-02-2020
CUST00136,Megan Bradley,Female,20,umiller@example.net,868.726.9910x594,Singapore,Singapore,Consumer,19-11-2021
CUST00714,Miranda Baird,Female,24,chapmankelsey@example.org,8002453153,New York,USA,Home Office,17-12-2020
CUST00663,Michael Gordon,Male,59,thernandez@example.org,(326)678-0208x12763,Singapore,Singapore,Corporate,22-11-2019
CUST00423,John Bailey,Male,47,oliviamolina@example.org,932.872.9411,Melbourne,Australia,Corporate,13-03-2024
CUST00100,Devin Franco,Male,63,linda47@example.org,777-812-8038x74143,Munich,Germany,Corporate,11-12-2024
CUST00594,Erin Garcia,Other,41,francocynthia@example.net,585.445.0540,Manchester,UK,Consumer,15-11-2021
CUST00526,Bonnie Wagner,Male,61,brivera@example.net,(729)408-4180,New York,USA,Consumer,27-02-2024
CUST00041,James Lewis,Other,61,robertmckinney@example.org,(875)711-2532x8704,Sydney,Australia,Home Office,28-11-2024
CUST00035,Jason Warren,Other,42,wnelson@example.org,949.852.8831x4366,Delhi,India,Home Office,21-09-2024
CUST00878,Kelly Beasley,Male,33,lewisrichard@example.com,591-374-6558x5140,Chennai,India,Consumer,30-03-2024
CUST00473,Thomas Mahoney,Male,51,juliecarlson@example.org,(319)647-7108,Tokyo,Japan,Home Office,14-09-2021
CUST00403,David Larson,Male,45,novakmichelle@example.org,+1-273-297-1332x0929,New York,USA,Corporate,19-06-2019
CUST00610,Sylvia Reynolds MD,Male,44,aramos@example.org,001-390-440-3740x666,Vancouver,Canada,Consumer,06-01-2019
CUST00166,Richard Knapp,Male,48,cbennett@example.net,001-746-369-4536x92939,Singapore,Singapore,Corporate,29-12-2022
CUST00827,David Lewis,Female,23,floresmichael@example.com,+1-903-892-2707x3319,Lyon,France,Corporate,07-06-2024
CUST00116,Whitney Cooper,Female,19,jacksonlouis@example.org,582-814-5862x8483,Delhi,India,Home Office,04-02-2020
CUST00565,Eric Black,Female,68,mariaholt@example.org,5378919155,Houston,USA,Consumer,06-08-2021
CUST00765,Cindy Lee,Female,40,kingkarina@example.com,4929703733,Bengaluru,India,Consumer,05-07-2022
CUST00952,Felicia Taylor,Female,61,martinbrandon@example.net,001-239-460-1711x649,Delhi,India,Home Office,12-08-2024
CUST00405,Anthony Yang,Male,63,john68@example.com,(870)893-1970x567,Los Angeles,USA,Consumer,01-02-2020
CUST00573,David Jones,Male,53,michelle46@example.net,(370)428-8456x45151,Chicago,USA,Consumer,11-05-2021
CUST00742,Cindy Anderson,Male,35,gallegosbrent@example.org,(945)307-7894x554,Lyon,France,Consumer,05-01-2021
CUST00072,Samantha Williamson,Other,43,theresacummings@example.net,652.635.3412x13622,Paris,France,Consumer,10-08-2021
CUST00306,Elizabeth Gardner,Other,41,darrellsimon@example.org,905-929-6861x1874,Mumbai,India,Consumer,19-04-2021
CUST00807,Victor Jones,Male,26,lowerymark@example.net,001-612-374-9836x250,Berlin,Germany,Corporate,30-07-2021
CUST00113,Brittany Horn MD,Other,50,grayshaun@example.com,954-656-8896x5076,Berlin,Germany,Consumer,08-02-2020
CUST00184,Susan Walton,Female,55,gonzalezcolleen@example.com,(815)892-7724x40792,Lyon,France,Consumer,13-12-2023
CUST00373,Erin Robbins,Male,42,douglas09@example.org,785.638.1053x684,Chennai,India,Corporate,18-03-2022
CUST00761,Frank Wright,Female,47,kevin57@example.net,001-585-745-0958,Mumbai,India,Consumer,15-06-2021
CUST00338,Robert Chavez,Other,50,katherine29@example.net,+1-868-513-4548x3185,London,UK,Corporate,19-09-2022
CUST00254,Nicole Smith,Male,34,courtneybyrd@example.com,799-935-2886x24120,Chicago,USA,Corporate,23-08-2021
CUST00493,Amanda Mayer,Male,61,gsilva@example.net,+1-376-746-9855x5663,New York,USA,Consumer,28-06-2024
CUST00461,Timothy Lopez,Other,30,audrey58@example.org,9817336019,Chicago,,Corporate,13-10-2023
CUST00359,Victoria Carrillo,Male,63,aaron62@example.org,713-214-8759x344,Vancouver,Canada,Consumer,10-03-2023
CUST00889,Megan Ellis,Other,63,michael61@example.net,(656)872-6361,Manchester,UK,Consumer,20-08-2024
CUST00177,Ann Taylor,Female,43,katrina39@example.com,2994105324,Lyon,France,Consumer,30-12-2020
CUST00948,Brooke Hughes,Male,28,jenniferturner@example.org,001-512-675-6300x49589,Chennai,India,Home Office,11-03-2024
CUST00850,James Burch,Male,21,fvaughn@example.net,432-387-8310,Singapore,Singapore,Consumer,25-02-2023
CUST00673,Randy Espinoza,Female,46,pagecaitlyn@example.com,001-585-885-9013x88186,Chicago,USA,Corporate,30-01-2021
CUST00911,Cassidy Burns,Male,59,jamesmorgan@example.net,4425519756,Paris,France,Home Office,14-07-2021
CUST00200,Brandon Rodriguez,Female,53,lhunt@example.com,405.885.4179,Sydney,Australia,Home Office,21-09-2021
CUST00353,Andrea Allen,Male,26,zachary26@example.com,(349)717-0516x772,Sydney,Australia,Consumer,22-03-2019
CUST00002,Theresa Mccoy,Other,24,rayrandy@example.org,6824462819,Los Angeles,USA,Consumer,14-08-2019
CUST00954,John Garza,Male,50,shannonray@example.net,9786597448,Toronto,Canada,Home Office,06-09-2023
CUST00614,Anthony James,Female,29,icline@example.net,580-556-0128x43265,Singapore,Singapore,Corporate,24-12-2024
CUST00595,Michael Gill,Other,21,,001-861-534-5803x94087,Toronto,Canada,Consumer,02-03-2019
CUST00906,Adam Hernandez,Other,21,erinhuff@example.com,209.599.8939,Houston,USA,Consumer,19-02-2021
CUST00308,Charles Nelson,Male,24,davidsmith@example.org,8976497111,Vancouver,Canada,Consumer,13-01-2022
CUST00593,Shannon Barber,Female,38,guzmanteresa@example.org,001-437-634-7689x5326,Chicago,USA,Consumer,30-01-2020
CUST00233,Erin Shaw,Male,37,jacobhickman@example.net,9263640341,London,UK,Consumer,24-05-2019
CUST00784,Sandy Barton,Other,28,watsonwilliam@example.com,753.785.2672,Melbourne,Australia,Consumer,26-09-2023
CUST00787,Jennifer Diaz,Male,26,laura66@example.com,582-537-8868x73535,London,UK,Corporate,31-05-2022
CUST00278,Christopher Jones,Female,34,vickimora@example.org,(487)443-1797x4197,London,UK,Consumer,28-05-2019
CUST00482,Jeffrey Cox,Other,23,fisherdawn@example.org,392.604.2220x1940,Chennai,India,Corporate,08-10-2023
CUST00144,Marcus Lewis,Male,37,jessica59@example.com,,Tokyo,Japan,Consumer,12-05-2023
CUST00951,Michael Collins,Female,29,kaitlynhouston@example.org,001-623-263-0106x8385,Lyon,France,Consumer,10-10-2023
CUST00091,Rhonda Campbell,Female,,morrisjoseph@example.org,001-704-329-2487,Los Angeles,USA,Consumer,29-03-2022
CUST00775,Jorge Hansen,Other,25,marthamyers@example.net,001-599-854-3000,Los Angeles,USA,Home Office,14-02-2020
CUST00554,Peter Hayes,Male,61,jordanlaura@example.net,+1-618-842-6535x071,Manchester,UK,Consumer,22-04-2019
CUST00598,Pamela Clark,Male,35,davidsonanthony@example.net,-1181,Delhi,India,Consumer,05-12-2022
CUST00613,Kimberly Mcdonald,Male,23,catherinemartin@example.net,001-908-317-5654x771,Vancouver,Canada,Consumer,21-11-2019
CUST00311,Gabriel Pierce,Other,42,daviszachary@example.com,551.858.8445,Paris,France,Consumer,25-06-2024
CUST00287,Sarah Allen,Other,57,kwillis@example.com,309-558-9187,Houston,USA,Corporate,11-04-2020
CUST00497,Alexis Burnett,Other,41,folsen@example.org,-10344,Paris,France,Consumer,25-04-2020
CUST00312,Linda George,Other,62,veronicaharding@example.com,+1-532-882-8014x254,Chicago,USA,Home Office,10-10-2021
CUST00925,Andrew Hernandez,Female,59,xharvey@example.net,505-666-9563x09854,Los Angeles,USA,Corporate,28-11-2024
CUST00509,George Cook,Other,21,whitesteven@example.com,(325)890-5971,Chennai,,Corporate,25-11-2020
CUST00801,April Reynolds,Female,66,theresa33@example.com,(459)382-5994,Chicago,USA,Consumer,06-10-2022
CUST00769,Curtis Berry,Female,27,gloverian@example.net,473-558-5878x9539,Delhi,India,Consumer,22-05-2019
CUST00019,Julian Alexander,Other,46,cruzzachary@example.com,811.431.1440x24264,Chennai,India,Home Office,21-03-2022
CUST00357,Daniel Shields,Female,55,rachelrobertson@example.com,001-447-524-4739,Manchester,UK,Consumer,30-08-2021
CUST00502,Daniel Barton,Other,40,bsmith@example.net,-1510,Sydney,Australia,Home Office,04-03-2022
CUST00298,Natasha Liu,Male,37,richard25@example.com,001-362-682-6278x3335,Munich,Germany,Consumer,27-08-2020
CUST00075,Adam Decker,Female,69,johnsonamy@example.org,001-738-751-9783x780,Toronto,Canada,Corporate,18-06-2021
CUST00539,Reginald Lopez,Other,28,kathleenkim@example.com,,Houston,USA,Consumer,09-02-2024
CUST00537,Logan Russell,Other,64,egreen@example.com,820.515.5465,Los Angeles,USA,Consumer,05-11-2019
CUST00672,Jessica Matthews,Male,53,smithdaniel@example.org,991.352.7239,Los Angeles,USA,Corporate,03-06-2023
CUST00216,Gregory Rogers,Other,24,singletoncharles@example.org,(294)842-0271,Toronto,Canada,Consumer,10-07-2020
CUST00674,Holly Luna,Female,40,schmittcourtney@example.org,001-493-231-3102x811,Los Angeles,USA,Consumer,03-10-2022
CUST00126,Thomas Gross,Other,53,sullivancharlotte@example.com,542.960.8429,New York,USA,Consumer,20-04-2023
CUST00361,Autumn Delgado,Female,,kimberly84@example.net,539-254-4491,Toronto,Canada,Home Office,05-07-2019
CUST00849,Cody Grimes DDS,Male,41,sbarton@example.org,256-632-5500x7720,Chennai,India,Corporate,15-05-2024
CUST00040,Robert Stevenson,Male,62,harristara@example.com,001-833-273-4419x79237,Tokyo,Japan,Consumer,09-09-2024
CUST00118,Bryan Moore,Male,47,johnsoncharles@example.net,279.660.0952x3542,Manchester,UK,Consumer,09-10-2022
CUST00412,Jamie Ward,Male,49,morrisrebecca@example.net,001-527-485-4437x9464,,UK,Home Office,12-12-2019
CUST00696,Rebecca Vaughan,Female,42,kennethnelson@example.com,001-819-494-8995x3179,Sydney,Australia,Corporate,04-11-2022
CUST00342,Marvin Gibson,Other,21,kathy85@example.com,+1-603-453-5364x50440,Berlin,Germany,Consumer,09-04-2020
CUST00441,Andre Fernandez,Other,29,stevenwinters@example.com,001-528-669-7888,Tokyo,Japan,Home Office,21-12-2021
CUST00189,Victoria Navarro,Female,68,wtaylor@example.com,+1-961-989-5744x54680,Sydney,Australia,Consumer,07-03-2021
CUST00999,Diane Guzman,Female,60,ksolis@example.net,+1-631-802-0209x7395,Sydney,Australia,Consumer,08-09-2019
CUST00153,Chase Thompson,Male,26,allisonbell@example.net,277.335.6735,Manchester,UK,Consumer,17-12-2022
CUST00476,Julian Mills,Male,55,tanyawells@example.com,5794168858,Munich,Germany,Consumer,02-02-2023
CUST00203,George Flores,Female,53,melissarice@example.com,463.254.0348x66262,Manchester,UK,Consumer,01-09-2019
CUST00096,Tammy Mccarthy,Female,53,scottanne@example.net,486-227-2533,Manchester,UK,Corporate,25-08-2024
CUST00711,Mary Simmons,Other,58,stacy47@example.net,001-478-328-5462x49242,Lyon,France,Corporate,30-11-2020
CUST00559,Amanda Brown,Other,38,janice74@example.com,(889)265-1543,Berlin,Germany,Home Office,27-05-2021
CUST00671,Candice Adams,Male,36,wreese@example.com,001-369-649-2837x11973,Munich,Germany,Home Office,05-12-2024
CUST00229,Jacob Cuevas DDS,Male,49,daniel82@example.com,+1-761-479-7598x556,Delhi,India,Home Office,13-11-2023
CUST00255,Joseph Smith,Other,39,danielle71@example.com,269-699-4056x158,London,UK,Corporate,06-05-2024
CUST00657,Amanda Stuart,Other,28,tanyaflores@example.org,(507)603-1291,Houston,USA,Consumer,12-01-2023
CUST00160,Melissa Haas,Female,33,reginald58@example.com,(526)566-2039x8496,Berlin,Germany,Corporate,24-12-2022
CUST00390,Joshua Lopez,Other,28,qmoreno@example.org,594.811.2751,New York,USA,Consumer,01-09-2020
CUST00336,Christine Brown,Other,35,brianevans@example.org,237.347.8681,Berlin,Germany,Consumer,14-01-2020
CUST00034,Gary Malone,Other,35,mtaylor@example.org,525-281-5354,Toronto,Canada,Corporate,01-07-2023
CUST00401,Fred Gray,Female,38,jacobramirez@example.com,3975111623,Los Angeles,USA,Corporate,30-05-2020
CUST00237,Kelly Cox,Male,56,xmoreno@example.org,519-966-7148,Delhi,India,Home Office,28-11-2020
CUST00682,Jared Johnson,Other,27,dtucker@example.net,(234)912-9685x0016,Chennai,India,Consumer,25-10-2021
CUST00819,Tina Thompson,Male,46,brittany69@example.net,357.292.7804,Mumbai,India,Consumer,20-08-2024
CUST00156,Christine Stephenson,Female,34,brandon72@example.com,(740)312-0242,Melbourne,Australia,Corporate,05-07-2023
CUST00220,Anthony Hicks,Other,66,kgarner@example.net,(310)968-0382x8531,Sydney,Australia,Corporate,04-08-2020
CUST00862,Cody Lucas,Other,46,matthew79@example.net,733-949-6881x42419,New York,USA,Corporate,16-06-2021
CUST00562,Erica Bell,Other,40,gbooker@example.net,388.361.4485x2343,Munich,Germany,Consumer,23-11-2022
CUST00333,Tammy Woods,Female,36,glenking@example.net,2609487536,Houston,USA,Consumer,21-12-2024
CUST00265,Jonathan Wallace,Other,23,millermelissa@example.org,479.371.4592,Bengaluru,India,Consumer,14-11-2022
CUST00317,William Tanner,Other,70,duranbrittany@example.net,001-497-582-6287x456,Toronto,Canada,Consumer,17-07-2019
CUST00158,Steven Brown,Male,60,martineztony@example.org,760.523.8288x18571,Sydney,Australia,Home Office,13-02-2024
CUST00737,Emily Austin,Female,43,breed@example.net,(254)372-0626x19381,New York,USA,Home Office,30-12-2020
CUST00976,Donna Collins,Male,58,cheryl94@example.net,(719)258-1647,Mumbai,India,Home Office,14-12-2020
CUST00942,Jacob Kennedy,Female,31,wrightleslie@example.net,517.361.8637x287,Delhi,India,Consumer,05-09-2019
CUST00327,Timothy Weaver,Female,45,carpenterdavid@example.com,727.413.2430x04127,Houston,USA,Consumer,10-07-2024
CUST00817,Erica Mooney,Male,27,martinezdaniel@example.net,370.723.2691x36588,Singapore,Singapore,Corporate,19-04-2021
CUST00597,Ronald Livingston,Female,44,jonperez@example.net,2588480547,Bengaluru,India,Home Office,25-05-2024
CUST00896,Jessica Acevedo,Female,34,justin47@example.net,964-432-6966x37579,Toronto,Canada,Consumer,24-08-2023
CUST00239,Paul Townsend,Male,44,jmeyer@example.com,001-810-404-2811x528,New York,USA,Home Office,09-06-2020
CUST00777,Andre Banks,Male,44,danielthompson@example.com,743.222.0062x0212,Lyon,France,Corporate,09-03-2021
CUST00301,Christina Johnson,Female,31,medinajeff@example.com,+1-693-392-5517x1242,London,UK,Consumer,12-05-2019
CUST00458,Michael Walker,Male,32,christopherrobinson@example.org,001-467-429-7151x09264,Lyon,France,Corporate,13-11-2023
CUST00857,Mario Brown,Other,40,tammy88@example.org,875.686.3510,Lyon,France,Consumer,31-07-2020
CUST00164,Jacob Alvarado,Male,39,shawn14@example.com,571-777-2820x2578,London,UK,Consumer,20-02-2022
CUST00043,Frank Mclaughlin,Female,43,ajohnson@example.org,+1-760-660-7104x3195,Melbourne,,Consumer,03-01-2021
CUST00137,Elizabeth Cooper,Female,46,charlesjeffrey@example.net,912.895.8965x839,Bengaluru,India,Consumer,26-07-2020
CUST00713,William Acosta,Other,53,ysummers@example.org,+1-215-800-2776x89394,New York,USA,Consumer,12-09-2021
CUST00059,David Gilbert,Other,39,phillipszachary@example.com,+1-295-400-3249x6685,Manchester,UK,Consumer,06-12-2021
CUST00890,Dana Lewis,Other,39,brandy63@example.org,-8366,Mumbai,India,Consumer,02-08-2021
CUST00159,Courtney Jones,Other,48,alexisadams@example.org,280.968.5405,Sydney,Australia,Consumer,06-04-2022
CUST00435,Joshua Collins,Female,62,reginalawson@example.org,(621)321-8604x78808,New York,USA,Consumer,17-09-2022
CUST00703,Brianna Moore,Other,70,tammy05@example.org,(339)448-1361,Paris,France,Corporate,16-07-2022
CUST00454,Aaron Eaton,Male,64,kelleybrett@example.com,(529)591-3223x31081,Vancouver,Canada,Consumer,10-02-2024
CUST00928,Carrie Griffin,Other,48,wattsjennifer@example.org,+1-528-744-6248x795,Toronto,Canada,Consumer,06-09-2019
CUST00724,Michelle Delgado,Female,35,beckwendy@example.net,311.966.2984,Toronto,Canada,Corporate,24-06-2019
CUST00264,Jordan Mason,Female,38,smack@example.net,001-747-856-7102x40982,Toronto,Canada,Corporate,23-02-2024
CUST00854,Melanie Marsh,Other,40,stacy68@example.org,866-575-1754x81354,London,UK,Corporate,29-10-2022
CUST00675,Lauren Stanley,Other,65,smithedward@example.org,(605)932-9105x20238,Houston,USA,Consumer,09-11-2019
CUST00230,Megan Norman,Other,44,owood@example.com,-6767,Los Angeles,USA,Corporate,05-02-2024
CUST00425,Stephen Young,Female,59,sydney72@example.com,,Manchester,UK,Consumer,19-07-2021
CUST00052,Jacqueline Gordon,Female,23,michaelmartin@example.org,716-273-4207,Bengaluru,India,Consumer,24-08-2022
CUST00094,Katherine Delacruz,Other,35,cynthia12@example.com,+1-505-648-9010x397,,Singapore,Consumer,20-07-2024
CUST00804,Angela Bird,Other,38,zgaines@example.org,(577)695-7944,Delhi,India,Consumer,25-06-2024
CUST00207,Tamara Baker,Female,,taylormendoza@example.org,001-212-328-2985x18601,London,UK,Consumer,05-01-2022
CUST00098,Caleb Olson,Female,22,scottaguirre@example.net,4739023195,Houston,USA,Consumer,29-09-2024
CUST00477,Audrey Short,Male,67,joseph66@example.org,730.458.9059x95640,Toronto,Canada,Home Office,26-02-2022
CUST00104,Kurt Smith,Other,43,enovak@example.org,(435)269-0417x780,Vancouver,Canada,Corporate,17-06-2020
CUST00529,Jamie Taylor,Other,65,valerie68@example.org,+1-672-676-4463x3463,Tokyo,Japan,Consumer,17-01-2022
CUST00212,Tammie Murphy,Female,63,pamelanorton@example.net,(310)956-5518,New York,USA,Consumer,20-12-2019
CUST00733,Jennifer Harrison,Other,63,julieschroeder@example.org,504-930-1891x420,Manchester,UK,Corporate,10-01-2022
